mun,zip,prov,year,geom_id,property_type,property_status,contract_type,property_avg_price
ABBIATEGRASSO,NA,MI,2011,k0cK,Magazzini,NORMALE,rents,2.7058996113249143
ABBIATEGRASSO,NA,MI,2011,k0cK,Magazzini,NORMALE,sales,459.54664911903086
ABBIATEGRASSO,NA,MI,2011,k0cK,Negozi,NORMALE,rents,6.209964206640563
ABBIATEGRASSO,NA,MI,2011,k0cK,Negozi,NORMALE,sales,1286.8775991248717
ABBIATEGRASSO,NA,MI,2011,k0cK,Uffici,OTTIMO,rents,5.882033408029296
ABBIATEGRASSO,NA,MI,2011,k0cK,Uffici,OTTIMO,sales,1326.2371546291279
ABBIATEGRASSO,NA,MI,2011,k0cK,Uffici_strutturati,OTTIMO,rents,8.463623572479733
ABBIATEGRASSO,NA,MI,2011,k0cK,Uffici_strutturati,OTTIMO,sales,1614.6823628799384
ABBIATEGRASSO,NA,MI,2011,k0cK,Ville_e_Villini,NORMALE,rents,4.318375101554956
ABBIATEGRASSO,NA,MI,2011,k0cK,Ville_e_Villini,NORMALE,sales,1307.5598365685878
ABBIATEGRASSO,NA,MI,2011,k0cK,Ville_e_Villini,OTTIMO,rents,5.971813501422498
ABBIATEGRASSO,NA,MI,2011,k0cK,Ville_e_Villini,OTTIMO,sales,1788.3264477424166
ABBIATEGRASSO,NA,MI,2011,k0cK,Ville_e_Villini,SCADENTE,rents,3.215929069072996
ABBIATEGRASSO,NA,MI,2011,k0cK,Ville_e_Villini,SCADENTE,sales,1004.2905161371674
ABBIATEGRASSO,NA,MI,2015,k0cK,Abitazioni_civili,NORMALE,rents,4.4213342820359225
ABBIATEGRASSO,NA,MI,2015,k0cK,Abitazioni_civili,NORMALE,sales,1423.5352868317927
ABBIATEGRASSO,NA,MI,2015,k0cK,Abitazioni_civili,OTTIMO,rents,5.934945449732823
ABBIATEGRASSO,NA,MI,2015,k0cK,Abitazioni_civili,OTTIMO,sales,1718.6155828218602
ABBIATEGRASSO,NA,MI,2015,k0cK,Abitazioni_di_tipo_economico,NORMALE,rents,3.6827341184236255
ABBIATEGRASSO,NA,MI,2015,k0cK,Abitazioni_di_tipo_economico,NORMALE,sales,1107.687538687739
ABBIATEGRASSO,NA,MI,2015,k0cK,Abitazioni_di_tipo_economico,OTTIMO,rents,4.68794183073807
ABBIATEGRASSO,NA,MI,2015,k0cK,Abitazioni_di_tipo_economico,OTTIMO,sales,1353.6622288440406
ABBIATEGRASSO,NA,MI,2015,k0cK,Box,NORMALE,rents,4.1318133257621845
ABBIATEGRASSO,NA,MI,2015,k0cK,Box,NORMALE,sales,965.8906755531783
ABBIATEGRASSO,NA,MI,2015,k0cK,Capannoni_industriali,NORMALE,rents,3.2856010896820025
ABBIATEGRASSO,NA,MI,2015,k0cK,Capannoni_industriali,NORMALE,sales,414.8976413645582
ABBIATEGRASSO,NA,MI,2015,k0cK,Capannoni_tipici,NORMALE,rents,3.807767966384093
ABBIATEGRASSO,NA,MI,2015,k0cK,Capannoni_tipici,NORMALE,sales,644.528510816593
ABBIATEGRASSO,NA,MI,2015,k0cK,Laboratori,NORMALE,rents,3.712762626301659
ABBIATEGRASSO,NA,MI,2015,k0cK,Laboratori,NORMALE,sales,611.2336803590383
ABBIATEGRASSO,NA,MI,2015,k0cK,Magazzini,NORMALE,rents,2.726629644385562
ABBIATEGRASSO,NA,MI,2015,k0cK,Magazzini,NORMALE,sales,460.5452588508142
ABBIATEGRASSO,NA,MI,2015,k0cK,Negozi,NORMALE,rents,6.760127526810146
ABBIATEGRASSO,NA,MI,2015,k0cK,Negozi,NORMALE,sales,1256.6532608845896
ABBIATEGRASSO,NA,MI,2015,k0cK,Uffici,OTTIMO,rents,6.209986681461159
ABBIATEGRASSO,NA,MI,2015,k0cK,Uffici,OTTIMO,sales,1247.4000239163531
ABBIATEGRASSO,NA,MI,2015,k0cK,Uffici_strutturati,OTTIMO,rents,8.246146340557626
ABBIATEGRASSO,NA,MI,2015,k0cK,Uffici_strutturati,OTTIMO,sales,1463.735191508232
ABBIATEGRASSO,NA,MI,2015,k0cK,Ville_e_Villini,NORMALE,rents,4.559344044520897
ABBIATEGRASSO,NA,MI,2015,k0cK,Ville_e_Villini,NORMALE,sales,1073.4445642957342
ABBIATEGRASSO,NA,MI,2015,k0cK,Ville_e_Villini,OTTIMO,rents,6.272144020992974
ABBIATEGRASSO,NA,MI,2015,k0cK,Ville_e_Villini,OTTIMO,sales,1324.1750529044198
ABBIATEGRASSO,NA,MI,2019,k0cK,Abitazioni_civili,NORMALE,rents,4.677017245096746
ABBIATEGRASSO,NA,MI,2019,k0cK,Abitazioni_civili,NORMALE,sales,1402.8313823689932
ABBIATEGRASSO,NA,MI,2019,k0cK,Abitazioni_civili,OTTIMO,rents,6.1191116099985114
ABBIATEGRASSO,NA,MI,2019,k0cK,Abitazioni_civili,OTTIMO,sales,1738.7397292752084
ABBIATEGRASSO,NA,MI,2019,k0cK,Abitazioni_di_tipo_economico,NORMALE,rents,3.8709482299566917
ABBIATEGRASSO,NA,MI,2019,k0cK,Abitazioni_di_tipo_economico,NORMALE,sales,1038.3853387759682
ABBIATEGRASSO,NA,MI,2019,k0cK,Abitazioni_di_tipo_economico,OTTIMO,rents,5.095238248288275
ABBIATEGRASSO,NA,MI,2019,k0cK,Abitazioni_di_tipo_economico,OTTIMO,sales,1351.6580531570385
ABBIATEGRASSO,NA,MI,2019,k0cK,Box,NORMALE,rents,3.8732264244358685
ABBIATEGRASSO,NA,MI,2019,k0cK,Box,NORMALE,sales,871.8338949441862
ABBIATEGRASSO,NA,MI,2019,k0cK,Capannoni_industriali,NORMALE,rents,1.4309367032332392
ABBIATEGRASSO,NA,MI,2019,k0cK,Capannoni_industriali,NORMALE,sales,406.158347488387
ABBIATEGRASSO,NA,MI,2019,k0cK,Capannoni_tipici,NORMALE,rents,3.4771992263044074
ABBIATEGRASSO,NA,MI,2019,k0cK,Capannoni_tipici,NORMALE,sales,567.7311907020872
ABBIATEGRASSO,NA,MI,2019,k0cK,Laboratori,NORMALE,rents,3.4298500485360193
ABBIATEGRASSO,NA,MI,2019,k0cK,Laboratori,NORMALE,sales,560.2211583409246
ABBIATEGRASSO,NA,MI,2019,k0cK,Magazzini,NORMALE,rents,2.6706078693159037
ABBIATEGRASSO,NA,MI,2019,k0cK,Magazzini,NORMALE,sales,456.8496770571157
ABBIATEGRASSO,NA,MI,2019,k0cK,Negozi,NORMALE,rents,6.559531116847795
ABBIATEGRASSO,NA,MI,2019,k0cK,Negozi,NORMALE,sales,1176.0975634528745
ABBIATEGRASSO,NA,MI,2019,k0cK,Uffici,OTTIMO,rents,6.223730025914884
ABBIATEGRASSO,NA,MI,2019,k0cK,Uffici,OTTIMO,sales,1191.0361382553842
ABBIATEGRASSO,NA,MI,2019,k0cK,Uffici_strutturati,OTTIMO,rents,8.490252367727443
ABBIATEGRASSO,NA,MI,2019,k0cK,Uffici_strutturati,OTTIMO,sales,1460.0630919318608
ABBIATEGRASSO,NA,MI,2019,k0cK,Ville_e_Villini,NORMALE,rents,2.176131323006508
ABBIATEGRASSO,NA,MI,2019,k0cK,Ville_e_Villini,NORMALE,sales,1115.2453759985929
ABBIATEGRASSO,NA,MI,2019,k0cK,Ville_e_Villini,OTTIMO,rents,2.892311624859494
ABBIATEGRASSO,NA,MI,2019,k0cK,Ville_e_Villini,OTTIMO,sales,1419.3083172272177
ABBIATEGRASSO,NA,MI,2020,k0cK,Abitazioni_civili,NORMALE,rents,4.826969790384688
ABBIATEGRASSO,NA,MI,2020,k0cK,Abitazioni_civili,NORMALE,sales,1435.216536374172
ABBIATEGRASSO,NA,MI,2020,k0cK,Abitazioni_civili,OTTIMO,rents,6.627621057238772
ABBIATEGRASSO,NA,MI,2020,k0cK,Abitazioni_civili,OTTIMO,sales,1826.6471333636734
ABBIATEGRASSO,NA,MI,2020,k0cK,Abitazioni_di_tipo_economico,NORMALE,rents,3.8709505736946803
ABBIATEGRASSO,NA,MI,2020,k0cK,Abitazioni_di_tipo_economico,NORMALE,sales,1033.49595765837
ABBIATEGRASSO,NA,MI,2020,k0cK,Abitazioni_di_tipo_economico,OTTIMO,rents,5.092689567014739
ABBIATEGRASSO,NA,MI,2020,k0cK,Abitazioni_di_tipo_economico,OTTIMO,sales,1341.2180735434847
ABBIATEGRASSO,NA,MI,2020,k0cK,Box,NORMALE,rents,3.7561640719127967
ABBIATEGRASSO,NA,MI,2020,k0cK,Box,NORMALE,sales,802.1176414713078
ABBIATEGRASSO,NA,MI,2020,k0cK,Capannoni_industriali,NORMALE,rents,1.3091075023731562
ABBIATEGRASSO,NA,MI,2020,k0cK,Capannoni_industriali,NORMALE,sales,399.22961073330794
ABBIATEGRASSO,NA,MI,2020,k0cK,Capannoni_tipici,NORMALE,rents,3.583077257581926
ABBIATEGRASSO,NA,MI,2020,k0cK,Capannoni_tipici,NORMALE,sales,579.8041456068055
ABBIATEGRASSO,NA,MI,2020,k0cK,Laboratori,NORMALE,rents,3.465400258911498
ABBIATEGRASSO,NA,MI,2020,k0cK,Laboratori,NORMALE,sales,568.4262811558889
ABBIATEGRASSO,NA,MI,2020,k0cK,Magazzini,NORMALE,rents,2.708309501361977
ABBIATEGRASSO,NA,MI,2020,k0cK,Magazzini,NORMALE,sales,458.0232101055499
ABBIATEGRASSO,NA,MI,2020,k0cK,Negozi,NORMALE,rents,6.607744692550336
ABBIATEGRASSO,NA,MI,2020,k0cK,Negozi,NORMALE,sales,1204.1537990776953
ABBIATEGRASSO,NA,MI,2020,k0cK,Uffici,OTTIMO,rents,6.41579363990938
ABBIATEGRASSO,NA,MI,2020,k0cK,Uffici,OTTIMO,sales,1206.5834369106244
ABBIATEGRASSO,NA,MI,2020,k0cK,Uffici_strutturati,OTTIMO,rents,8.490271033908487
ABBIATEGRASSO,NA,MI,2020,k0cK,Uffici_strutturati,OTTIMO,sales,1465.1016377156827
ABBIATEGRASSO,NA,MI,2020,k0cK,Ville_e_Villini,NORMALE,rents,2.068781382816449
ABBIATEGRASSO,NA,MI,2020,k0cK,Ville_e_Villini,NORMALE,sales,1098.5007849520362
ABBIATEGRASSO,NA,MI,2020,k0cK,Ville_e_Villini,OTTIMO,rents,2.8817905870183362
ABBIATEGRASSO,NA,MI,2020,k0cK,Ville_e_Villini,OTTIMO,sales,1397.3577717960766
ABBIATEGRASSO,NA,MI,2021,k0cK,Abitazioni_civili,NORMALE,rents,4.792295524207201
ABBIATEGRASSO,NA,MI,2021,k0cK,Abitazioni_civili,NORMALE,sales,1432.9299245430407
ABBIATEGRASSO,NA,MI,2021,k0cK,Abitazioni_civili,OTTIMO,rents,6.554181614031043
ABBIATEGRASSO,NA,MI,2021,k0cK,Abitazioni_civili,OTTIMO,sales,1877.3118690357878
ABBIATEGRASSO,NA,MI,2021,k0cK,Abitazioni_di_tipo_economico,NORMALE,rents,3.874222965919177
ABBIATEGRASSO,NA,MI,2021,k0cK,Abitazioni_di_tipo_economico,NORMALE,sales,1111.0978032204305
ABBIATEGRASSO,NA,MI,2021,k0cK,Abitazioni_di_tipo_economico,OTTIMO,rents,4.968928616884899
ABBIATEGRASSO,NA,MI,2021,k0cK,Abitazioni_di_tipo_economico,OTTIMO,sales,1394.3492342912612
ABBIATEGRASSO,NA,MI,2021,k0cK,Box,NORMALE,rents,3.7385380394954613
ABBIATEGRASSO,NA,MI,2021,k0cK,Box,NORMALE,sales,881.7380128177681
ABBIATEGRASSO,NA,MI,2021,k0cK,Capannoni_industriali,NORMALE,rents,3.052885067988261
ABBIATEGRASSO,NA,MI,2021,k0cK,Capannoni_industriali,NORMALE,sales,370.13432515370476
ABBIATEGRASSO,NA,MI,2021,k0cK,Capannoni_tipici,NORMALE,rents,3.540754124095027
ABBIATEGRASSO,NA,MI,2021,k0cK,Capannoni_tipici,NORMALE,sales,560.7618107167167
ABBIATEGRASSO,NA,MI,2021,k0cK,Laboratori,NORMALE,rents,3.463113864485232
ABBIATEGRASSO,NA,MI,2021,k0cK,Laboratori,NORMALE,sales,585.5028370442097
ABBIATEGRASSO,NA,MI,2021,k0cK,Magazzini,NORMALE,rents,2.710253134325033
ABBIATEGRASSO,NA,MI,2021,k0cK,Magazzini,NORMALE,sales,458.2836460284728
ABBIATEGRASSO,NA,MI,2021,k0cK,Negozi,NORMALE,rents,6.844921875080349
ABBIATEGRASSO,NA,MI,2021,k0cK,Negozi,NORMALE,sales,1218.9576230930027
ABBIATEGRASSO,NA,MI,2021,k0cK,Uffici,OTTIMO,rents,6.284173909573407
ABBIATEGRASSO,NA,MI,2021,k0cK,Uffici,OTTIMO,sales,1253.658041451636
ABBIATEGRASSO,NA,MI,2021,k0cK,Uffici_strutturati,OTTIMO,rents,8.021125881170327
ABBIATEGRASSO,NA,MI,2021,k0cK,Uffici_strutturati,OTTIMO,sales,1515.844410877746
ABBIATEGRASSO,NA,MI,2021,k0cK,Ville_e_Villini,NORMALE,rents,4.8829170917512545
ABBIATEGRASSO,NA,MI,2021,k0cK,Ville_e_Villini,NORMALE,sales,1090.8317537339383
ABBIATEGRASSO,NA,MI,2021,k0cK,Ville_e_Villini,OTTIMO,rents,6.798006504450363
ABBIATEGRASSO,NA,MI,2021,k0cK,Ville_e_Villini,OTTIMO,sales,1392.7210884935992
ABBIATEGRASSO,NA,MI,2022,k0cK,Abitazioni_civili,NORMALE,rents,5.102712659689911
ABBIATEGRASSO,NA,MI,2022,k0cK,Abitazioni_civili,NORMALE,sales,1487.037926201297
ABBIATEGRASSO,NA,MI,2022,k0cK,Abitazioni_civili,OTTIMO,rents,6.894666100773964
ABBIATEGRASSO,NA,MI,2022,k0cK,Abitazioni_civili,OTTIMO,sales,1915.591950421202
ABBIATEGRASSO,NA,MI,2022,k0cK,Abitazioni_di_tipo_economico,NORMALE,rents,4.2025383212820016
ABBIATEGRASSO,NA,MI,2022,k0cK,Abitazioni_di_tipo_economico,NORMALE,sales,1207.4212264913574
ABBIATEGRASSO,NA,MI,2022,k0cK,Abitazioni_di_tipo_economico,OTTIMO,rents,5.291434630433066
ABBIATEGRASSO,NA,MI,2022,k0cK,Abitazioni_di_tipo_economico,OTTIMO,sales,1492.0119442625498
ABBIATEGRASSO,NA,MI,2022,k0cK,Box,NORMALE,rents,3.6000419615773342
ABBIATEGRASSO,NA,MI,2022,k0cK,Box,NORMALE,sales,840.4364215603872
ABBIATEGRASSO,NA,MI,2022,k0cK,Capannoni_industriali,NORMALE,rents,3.055709815738929
ABBIATEGRASSO,NA,MI,2022,k0cK,Capannoni_industriali,NORMALE,sales,367.9475416278723
ABBIATEGRASSO,NA,MI,2022,k0cK,Capannoni_tipici,NORMALE,rents,3.5459701725697066
ABBIATEGRASSO,NA,MI,2022,k0cK,Capannoni_tipici,NORMALE,sales,561.4585442946399
ABBIATEGRASSO,NA,MI,2022,k0cK,Laboratori,NORMALE,rents,3.536380583340669
ABBIATEGRASSO,NA,MI,2022,k0cK,Laboratori,NORMALE,sales,586.1969506012615
ABBIATEGRASSO,NA,MI,2022,k0cK,Magazzini,NORMALE,rents,2.707802897994621
ABBIATEGRASSO,NA,MI,2022,k0cK,Magazzini,NORMALE,sales,457.93878645993135
ABBIATEGRASSO,NA,MI,2022,k0cK,Negozi,NORMALE,rents,6.980314666729274
ABBIATEGRASSO,NA,MI,2022,k0cK,Negozi,NORMALE,sales,1250.9234416626625
ABBIATEGRASSO,NA,MI,2022,k0cK,Uffici,OTTIMO,rents,6.3465470714293994
ABBIATEGRASSO,NA,MI,2022,k0cK,Uffici,OTTIMO,sales,1268.7944124341846
ABBIATEGRASSO,NA,MI,2022,k0cK,Uffici_strutturati,OTTIMO,rents,7.9718600513559155
ABBIATEGRASSO,NA,MI,2022,k0cK,Uffici_strutturati,OTTIMO,sales,1535.3829517497475
ABBIATEGRASSO,NA,MI,2022,k0cK,Ville_e_Villini,NORMALE,rents,5.178777093588802
ABBIATEGRASSO,NA,MI,2022,k0cK,Ville_e_Villini,NORMALE,sales,1119.0363550586608
ABBIATEGRASSO,NA,MI,2022,k0cK,Ville_e_Villini,OTTIMO,rents,6.980685096791594
ABBIATEGRASSO,NA,MI,2022,k0cK,Ville_e_Villini,OTTIMO,sales,1427.9534130813179
ACQUAFREDDA,NA,BS,2011,KeG5,Abitazioni_civili,NORMALE,rents,1.226761413102111
ACQUAFREDDA,NA,BS,2011,KeG5,Abitazioni_civili,NORMALE,sales,664.8337823842895
ACQUAFREDDA,NA,BS,2011,KeG5,Abitazioni_civili,OTTIMO,rents,4.2
ACQUAFREDDA,NA,BS,2011,KeG5,Abitazioni_civili,OTTIMO,sales,1175
ACQUAFREDDA,NA,BS,2011,KeG5,Abitazioni_di_tipo_economico,NORMALE,rents,1.1000000000000003
ACQUAFREDDA,NA,BS,2011,KeG5,Abitazioni_di_tipo_economico,NORMALE,sales,500
ACQUAFREDDA,NA,BS,2011,KeG5,Autorimesse,NORMALE,rents,2.3
ACQUAFREDDA,NA,BS,2011,KeG5,Autorimesse,NORMALE,sales,530
ACQUAFREDDA,NA,BS,2011,KeG5,Box,NORMALE,rents,2.4000000000000004
ACQUAFREDDA,NA,BS,2011,KeG5,Box,NORMALE,sales,585
ACQUAFREDDA,NA,BS,2011,KeG5,Capannoni_industriali,NORMALE,rents,1.9000000000000004
ACQUAFREDDA,NA,BS,2011,KeG5,Capannoni_industriali,NORMALE,sales,377.5
ACQUAFREDDA,NA,BS,2011,KeG5,Capannoni_tipici,NORMALE,rents,2.7
ACQUAFREDDA,NA,BS,2011,KeG5,Capannoni_tipici,NORMALE,sales,307.6865963264046
ACQUAFREDDA,NA,BS,2011,KeG5,Laboratori,NORMALE,rents,3
ACQUAFREDDA,NA,BS,2011,KeG5,Laboratori,NORMALE,sales,487.5
ACQUAFREDDA,NA,BS,2011,KeG5,Magazzini,NORMALE,rents,2.45
ACQUAFREDDA,NA,BS,2011,KeG5,Magazzini,NORMALE,sales,397.5
ACQUAFREDDA,NA,BS,2011,KeG5,Negozi,NORMALE,rents,6.5
ACQUAFREDDA,NA,BS,2011,KeG5,Negozi,NORMALE,sales,1125
ACQUAFREDDA,NA,BS,2011,KeG5,Posti_auto_coperti,NORMALE,rents,1.65
ACQUAFREDDA,NA,BS,2011,KeG5,Posti_auto_coperti,NORMALE,sales,415
ACQUAFREDDA,NA,BS,2011,KeG5,Posti_auto_scoperti,NORMALE,rents,1.2000000000000002
ACQUAFREDDA,NA,BS,2011,KeG5,Posti_auto_scoperti,NORMALE,sales,300
ACQUAFREDDA,NA,BS,2011,KeG5,Uffici,NORMALE,rents,4.2
ACQUAFREDDA,NA,BS,2011,KeG5,Uffici,NORMALE,sales,954.9999999999999
ACQUAFREDDA,NA,BS,2011,KeG5,Ville_e_Villini,NORMALE,rents,3.6999999999999993
ACQUAFREDDA,NA,BS,2011,KeG5,Ville_e_Villini,NORMALE,sales,979.9999999999999
ACQUAFREDDA,NA,BS,2015,KeG5,Abitazioni_civili,NORMALE,rents,1.7869882185375543
ACQUAFREDDA,NA,BS,2015,KeG5,Abitazioni_civili,NORMALE,sales,615.4654366432181
ACQUAFREDDA,NA,BS,2015,KeG5,Abitazioni_civili,OTTIMO,rents,3.3
ACQUAFREDDA,NA,BS,2015,KeG5,Abitazioni_civili,OTTIMO,sales,1250
ACQUAFREDDA,NA,BS,2015,KeG5,Abitazioni_di_tipo_economico,NORMALE,rents,0.95
ACQUAFREDDA,NA,BS,2015,KeG5,Abitazioni_di_tipo_economico,NORMALE,sales,350
ACQUAFREDDA,NA,BS,2015,KeG5,Autorimesse,NORMALE,rents,1.5150190522908609
ACQUAFREDDA,NA,BS,2015,KeG5,Autorimesse,NORMALE,sales,437.89653151323745
ACQUAFREDDA,NA,BS,2015,KeG5,Box,NORMALE,rents,1.615019052290861
ACQUAFREDDA,NA,BS,2015,KeG5,Box,NORMALE,sales,479.8275525220624
ACQUAFREDDA,NA,BS,2015,KeG5,Capannoni_industriali,NORMALE,rents,2
ACQUAFREDDA,NA,BS,2015,KeG5,Capannoni_industriali,NORMALE,sales,395
ACQUAFREDDA,NA,BS,2015,KeG5,Capannoni_tipici,NORMALE,rents,2.8499999999999996
ACQUAFREDDA,NA,BS,2015,KeG5,Capannoni_tipici,NORMALE,sales,329.6223910245339
ACQUAFREDDA,NA,BS,2015,KeG5,Laboratori,NORMALE,rents,3.15
ACQUAFREDDA,NA,BS,2015,KeG5,Laboratori,NORMALE,sales,515
ACQUAFREDDA,NA,BS,2015,KeG5,Magazzini,NORMALE,rents,2.197854421101306
ACQUAFREDDA,NA,BS,2015,KeG5,Magazzini,NORMALE,sales,380
ACQUAFREDDA,NA,BS,2015,KeG5,Negozi,NORMALE,rents,4.88432926237911
ACQUAFREDDA,NA,BS,2015,KeG5,Negozi,NORMALE,sales,1008.0038104581721
ACQUAFREDDA,NA,BS,2015,KeG5,Posti_auto_coperti,NORMALE,rents,1.1107278944934722
ACQUAFREDDA,NA,BS,2015,KeG5,Posti_auto_coperti,NORMALE,sales,342.25285784362916
ACQUAFREDDA,NA,BS,2015,KeG5,Posti_auto_scoperti,NORMALE,rents,0.7128734733921664
ACQUAFREDDA,NA,BS,2015,KeG5,Posti_auto_scoperti,NORMALE,sales,227.57469467843327
ACQUAFREDDA,NA,BS,2015,KeG5,Uffici,NORMALE,rents,3.9
ACQUAFREDDA,NA,BS,2015,KeG5,Uffici,NORMALE,sales,1015.0000000000001
ACQUAFREDDA,NA,BS,2015,KeG5,Ville_e_Villini,NORMALE,rents,3.0914176844052226
ACQUAFREDDA,NA,BS,2015,KeG5,Ville_e_Villini,NORMALE,sales,962.7240840352999
ACQUAFREDDA,NA,BS,2019,KeG5,Abitazioni_civili,NORMALE,rents,1.7864700813387766
ACQUAFREDDA,NA,BS,2019,KeG5,Abitazioni_civili,NORMALE,sales,615.3321220628003
ACQUAFREDDA,NA,BS,2019,KeG5,Abitazioni_civili,OTTIMO,rents,3.2999999999999994
ACQUAFREDDA,NA,BS,2019,KeG5,Abitazioni_civili,OTTIMO,sales,1250
ACQUAFREDDA,NA,BS,2019,KeG5,Abitazioni_di_tipo_economico,NORMALE,rents,0.95
ACQUAFREDDA,NA,BS,2019,KeG5,Abitazioni_di_tipo_economico,NORMALE,sales,350.00000000000006
ACQUAFREDDA,NA,BS,2019,KeG5,Autorimesse,NORMALE,rents,1.5150400516118852
ACQUAFREDDA,NA,BS,2019,KeG5,Autorimesse,NORMALE,sales,437.9005813822921
ACQUAFREDDA,NA,BS,2019,KeG5,Box,NORMALE,rents,1.6150400516118852
ACQUAFREDDA,NA,BS,2019,KeG5,Box,NORMALE,sales,479.8343023038202
ACQUAFREDDA,NA,BS,2019,KeG5,Capannoni_industriali,NORMALE,rents,2
ACQUAFREDDA,NA,BS,2019,KeG5,Capannoni_industriali,NORMALE,sales,394.99999999999994
ACQUAFREDDA,NA,BS,2019,KeG5,Capannoni_tipici,NORMALE,rents,1.0544411943555259
ACQUAFREDDA,NA,BS,2019,KeG5,Capannoni_tipici,NORMALE,sales,329.54556378471517
ACQUAFREDDA,NA,BS,2019,KeG5,Laboratori,NORMALE,rents,3.15
ACQUAFREDDA,NA,BS,2019,KeG5,Laboratori,NORMALE,sales,515
ACQUAFREDDA,NA,BS,2019,KeG5,Magazzini,NORMALE,rents,2.197851421198302
ACQUAFREDDA,NA,BS,2019,KeG5,Magazzini,NORMALE,sales,379.99999999999994
ACQUAFREDDA,NA,BS,2019,KeG5,Negozi,NORMALE,rents,4.884377260827165
ACQUAFREDDA,NA,BS,2019,KeG5,Negozi,NORMALE,sales,1008.0080103223769
ACQUAFREDDA,NA,BS,2019,KeG5,Posti_auto_coperti,NORMALE,rents,1.1107428940084894
ACQUAFREDDA,NA,BS,2019,KeG5,Posti_auto_coperti,NORMALE,sales,342.25600774178275
ACQUAFREDDA,NA,BS,2019,KeG5,Posti_auto_scoperti,NORMALE,rents,0.7128914728101872
ACQUAFREDDA,NA,BS,2019,KeG5,Posti_auto_scoperti,NORMALE,sales,227.57829456203746
ACQUAFREDDA,NA,BS,2019,KeG5,Uffici,NORMALE,rents,3.9000000000000004
ACQUAFREDDA,NA,BS,2019,KeG5,Uffici,NORMALE,sales,1015
ACQUAFREDDA,NA,BS,2019,KeG5,Ville_e_Villini,NORMALE,rents,3.0914056847932083
ACQUAFREDDA,NA,BS,2019,KeG5,Ville_e_Villini,NORMALE,sales,962.7348836861123
ACQUAFREDDA,NA,BS,2020,KeG5,Abitazioni_civili,NORMALE,rents,1.7865956566226235
ACQUAFREDDA,NA,BS,2020,KeG5,Abitazioni_civili,NORMALE,sales,615.3643887432463
ACQUAFREDDA,NA,BS,2020,KeG5,Abitazioni_civili,OTTIMO,rents,3.2999999999999994
ACQUAFREDDA,NA,BS,2020,KeG5,Abitazioni_civili,OTTIMO,sales,1250
ACQUAFREDDA,NA,BS,2020,KeG5,Abitazioni_di_tipo_economico,NORMALE,rents,0.95
ACQUAFREDDA,NA,BS,2020,KeG5,Abitazioni_di_tipo_economico,NORMALE,sales,350
ACQUAFREDDA,NA,BS,2020,KeG5,Autorimesse,NORMALE,rents,1.515034548743012
ACQUAFREDDA,NA,BS,2020,KeG5,Autorimesse,NORMALE,sales,437.8995201147237
ACQUAFREDDA,NA,BS,2020,KeG5,Box,NORMALE,rents,1.615034548743012
ACQUAFREDDA,NA,BS,2020,KeG5,Box,NORMALE,sales,479.8325335245395
ACQUAFREDDA,NA,BS,2020,KeG5,Capannoni_industriali,NORMALE,rents,2
ACQUAFREDDA,NA,BS,2020,KeG5,Capannoni_industriali,NORMALE,sales,394.99999999999994
ACQUAFREDDA,NA,BS,2020,KeG5,Capannoni_tipici,NORMALE,rents,1.0546880147410185
ACQUAFREDDA,NA,BS,2020,KeG5,Capannoni_tipici,NORMALE,sales,329.5641835681821
ACQUAFREDDA,NA,BS,2020,KeG5,Laboratori,NORMALE,rents,3.15
ACQUAFREDDA,NA,BS,2020,KeG5,Laboratori,NORMALE,sales,515
ACQUAFREDDA,NA,BS,2020,KeG5,Magazzini,NORMALE,rents,2.197852207322427
ACQUAFREDDA,NA,BS,2020,KeG5,Magazzini,NORMALE,sales,380
ACQUAFREDDA,NA,BS,2020,KeG5,Negozi,NORMALE,rents,4.88436468284117
ACQUAFREDDA,NA,BS,2020,KeG5,Negozi,NORMALE,sales,1008.0069097486024
ACQUAFREDDA,NA,BS,2020,KeG5,Posti_auto_coperti,NORMALE,rents,1.1107389633878657
ACQUAFREDDA,NA,BS,2020,KeG5,Posti_auto_coperti,NORMALE,sales,342.2551823114518
ACQUAFREDDA,NA,BS,2020,KeG5,Posti_auto_scoperti,NORMALE,rents,0.7128867560654387
ACQUAFREDDA,NA,BS,2020,KeG5,Posti_auto_scoperti,NORMALE,sales,227.57735121308775
ACQUAFREDDA,NA,BS,2020,KeG5,Uffici,NORMALE,rents,3.9000000000000004
ACQUAFREDDA,NA,BS,2020,KeG5,Uffici,NORMALE,sales,1015
ACQUAFREDDA,NA,BS,2020,KeG5,Ville_e_Villini,NORMALE,rents,3.0914088292897075
ACQUAFREDDA,NA,BS,2020,KeG5,Ville_e_Villini,NORMALE,sales,962.7320536392633
ACQUAFREDDA,NA,BS,2021,KeG5,Abitazioni_civili,NORMALE,rents,1.7862479159587958
ACQUAFREDDA,NA,BS,2021,KeG5,Abitazioni_civili,NORMALE,sales,609.4095243470363
ACQUAFREDDA,NA,BS,2021,KeG5,Abitazioni_civili,OTTIMO,rents,3.3000000000000003
ACQUAFREDDA,NA,BS,2021,KeG5,Abitazioni_civili,OTTIMO,sales,1200
ACQUAFREDDA,NA,BS,2021,KeG5,Abitazioni_di_tipo_economico,NORMALE,rents,1
ACQUAFREDDA,NA,BS,2021,KeG5,Abitazioni_di_tipo_economico,NORMALE,sales,349.99999999999994
