mun,zip,prov,year,geom_id,bin_pop,percentile_bin,r_bin
PONTIROLO NUOVO,NA,BG,2021,qjr3,0.473042108418424,"[0.5,0.9)","[1.82e+04,4.9e+04)"
PONTIROLO NUOVO,NA,BG,2021,qjr3,0.09136628443564088,"[0.9,1)","[4.9e+04,Inf)"
PONTOGLIO,NA,BS,2021,yVer,0.490765244773717,"[0,0.5)","[0,1.82e+04)"
PONTOGLIO,NA,BS,2021,yVer,0.43661747594125705,"[0.5,0.9)","[1.82e+04,4.9e+04)"
PONTOGLIO,NA,BS,2021,yVer,0.07261727928502593,"[0.9,1)","[4.9e+04,Inf)"
PONTREMOLI,NA,MS,2021,KA6p,0.4942721475494752,"[0,0.5)","[0,1.82e+04)"
PONTREMOLI,NA,MS,2021,KA6p,0.4183098778523215,"[0.5,0.9)","[1.82e+04,4.9e+04)"
PONTREMOLI,NA,MS,2021,KA6p,0.08741797459820333,"[0.9,1)","[4.9e+04,Inf)"
PONZA,NA,LT,2021,Q86z,0.696401867092632,"[0,0.5)","[0,1.82e+04)"
PONZA,NA,LT,2021,Q86z,0.23882933733260825,"[0.5,0.9)","[1.82e+04,4.9e+04)"
PONZA,NA,LT,2021,Q86z,0.06476879557475979,"[0.9,1)","[4.9e+04,Inf)"
PONZANO DI FERMO,NA,FM,2021,bqMb,0.5283796598461693,"[0,0.5)","[0,1.82e+04)"
PONZANO DI FERMO,NA,FM,2021,bqMb,0.39946178527015297,"[0.5,0.9)","[1.82e+04,4.9e+04)"
PONZANO DI FERMO,NA,FM,2021,bqMb,0.07215855488367773,"[0.9,1)","[4.9e+04,Inf)"
PONZANO MONFERRATO,NA,AL,2021,ckLu,0.5106100352667732,"[0,0.5)","[0,1.82e+04)"
PONZANO MONFERRATO,NA,AL,2021,ckLu,0.40735882595737893,"[0.5,0.9)","[1.82e+04,4.9e+04)"
PONZANO MONFERRATO,NA,AL,2021,ckLu,0.08203113877584789,"[0.9,1)","[4.9e+04,Inf)"
PONZANO ROMANO,NA,RM,2021,OttI,0.5883786530097086,"[0,0.5)","[0,1.82e+04)"
PONZANO ROMANO,NA,RM,2021,OttI,0.3537077145348597,"[0.5,0.9)","[1.82e+04,4.9e+04)"
PONZANO ROMANO,NA,RM,2021,OttI,0.057913632455431685,"[0.9,1)","[4.9e+04,Inf)"
PONZANO VENETO,NA,TV,2021,Q8Mh,0.41233736977068597,"[0,0.5)","[0,1.82e+04)"
PONZANO VENETO,NA,TV,2021,Q8Mh,0.462811361886135,"[0.5,0.9)","[1.82e+04,4.9e+04)"
PONZANO VENETO,NA,TV,2021,Q8Mh,0.12485126834317906,"[0.9,1)","[4.9e+04,Inf)"
PONZONE,NA,AL,2021,UXVL,0.5596702960887114,"[0,0.5)","[0,1.82e+04)"
PONZONE,NA,AL,2021,UXVL,0.37133654722451426,"[0.5,0.9)","[1.82e+04,4.9e+04)"
PONZONE,NA,AL,2021,UXVL,0.0689931566867743,"[0.9,1)","[4.9e+04,Inf)"
POPOLI,NA,PE,2021,GpMr,0.5239907420223398,"[0,0.5)","[0,1.82e+04)"
POPOLI,NA,PE,2021,GpMr,0.3993174413386582,"[0.5,0.9)","[1.82e+04,4.9e+04)"
POPOLI,NA,PE,2021,GpMr,0.07669181663900204,"[0.9,1)","[4.9e+04,Inf)"
POPPI,NA,AR,2021,GpAW,0.4939976374670608,"[0,0.5)","[0,1.82e+04)"
POPPI,NA,AR,2021,GpAW,0.4213209817844865,"[0.5,0.9)","[1.82e+04,4.9e+04)"
POPPI,NA,AR,2021,GpAW,0.08468138074845266,"[0.9,1)","[4.9e+04,Inf)"
PORANO,NA,TR,2021,LYpH,0.5276447542157384,"[0,0.5)","[0,1.82e+04)"
PORANO,NA,TR,2021,LYpH,0.37636991466306546,"[0.5,0.9)","[1.82e+04,4.9e+04)"
PORANO,NA,TR,2021,LYpH,0.09598533112119612,"[0.9,1)","[4.9e+04,Inf)"
PORCARI,NA,LU,2021,Q8XY,0.47512077257845425,"[0,0.5)","[0,1.82e+04)"
PORCARI,NA,LU,2021,Q8XY,0.4350497413396753,"[0.5,0.9)","[1.82e+04,4.9e+04)"
PORCARI,NA,LU,2021,Q8XY,0.08982948608187047,"[0.9,1)","[4.9e+04,Inf)"
PORCIA,NA,PN,2021,KA9P,0.3899656283556163,"[0,0.5)","[0,1.82e+04)"
PORCIA,NA,PN,2021,KA9P,0.48679047688719335,"[0.5,0.9)","[1.82e+04,4.9e+04)"
PORCIA,NA,PN,2021,KA9P,0.12324389475719033,"[0.9,1)","[4.9e+04,Inf)"
PORDENONE,NA,PN,2021,hwNr,0.41201866149391897,"[0,0.5)","[0,1.82e+04)"
PORDENONE,NA,PN,2021,hwNr,0.45084035936139766,"[0.5,0.9)","[1.82e+04,4.9e+04)"
PORDENONE,NA,PN,2021,hwNr,0.13714097914468337,"[0.9,1)","[4.9e+04,Inf)"
PORLEZZA,NA,CO,2021,CRJS,0.6855530863611586,"[0,0.5)","[0,1.82e+04)"
PORLEZZA,NA,CO,2021,CRJS,0.2564098519780674,"[0.5,0.9)","[1.82e+04,4.9e+04)"
PORLEZZA,NA,CO,2021,CRJS,0.058037061660773936,"[0.9,1)","[4.9e+04,Inf)"
PORNASSIO,NA,IM,2021,8jaR,0.5833761895508617,"[0,0.5)","[0,1.82e+04)"
PORNASSIO,NA,IM,2021,8jaR,0.3569380020156636,"[0.5,0.9)","[1.82e+04,4.9e+04)"
PORNASSIO,NA,IM,2021,8jaR,0.05968580843347471,"[0.9,1)","[4.9e+04,Inf)"
PORPETTO,NA,UD,2021,tCrV,0.4804763277633058,"[0,0.5)","[0,1.82e+04)"
PORPETTO,NA,UD,2021,tCrV,0.43408277014372726,"[0.5,0.9)","[1.82e+04,4.9e+04)"
PORPETTO,NA,UD,2021,tCrV,0.08544090209296695,"[0.9,1)","[4.9e+04,Inf)"
PORTACOMARO,NA,AT,2021,5ZxQ,0.4416308900949292,"[0,0.5)","[0,1.82e+04)"
PORTACOMARO,NA,AT,2021,5ZxQ,0.44809084513797537,"[0.5,0.9)","[1.82e+04,4.9e+04)"
PORTACOMARO,NA,AT,2021,5ZxQ,0.11027826476709546,"[0.9,1)","[4.9e+04,Inf)"
PORTALBERA,NA,PV,2021,pl2k,0.4555914508138858,"[0,0.5)","[0,1.82e+04)"
PORTALBERA,NA,PV,2021,pl2k,0.4611208146794424,"[0.5,0.9)","[1.82e+04,4.9e+04)"
PORTALBERA,NA,PV,2021,pl2k,0.08328773450667182,"[0.9,1)","[4.9e+04,Inf)"
PORTE,NA,TO,2021,YFnE,0.4473483461466973,"[0,0.5)","[0,1.82e+04)"
PORTE,NA,TO,2021,YFnE,0.45954576586972995,"[0.5,0.9)","[1.82e+04,4.9e+04)"
PORTE,NA,TO,2021,YFnE,0.09310588798357278,"[0.9,1)","[4.9e+04,Inf)"
PORTICI,NA,NA,2021,NA,0.49916482621267944,"[0,0.5)","[0,1.82e+04)"
PORTICI,NA,NA,2021,NA,0.3906800146211695,"[0.5,0.9)","[1.82e+04,4.9e+04)"
PORTICI,NA,NA,2021,NA,0.11015515916615104,"[0.9,1)","[4.9e+04,Inf)"
PORTICO DI CASERTA,NA,CE,2021,lP6Q,0.5562664294191932,"[0,0.5)","[0,1.82e+04)"
PORTICO DI CASERTA,NA,CE,2021,lP6Q,0.3743419805461239,"[0.5,0.9)","[1.82e+04,4.9e+04)"
PORTICO DI CASERTA,NA,CE,2021,lP6Q,0.06939159003468287,"[0.9,1)","[4.9e+04,Inf)"
PORTICO E SAN BENEDETTO,NA,FC,2021,rIiH,0.5497979010578274,"[0,0.5)","[0,1.82e+04)"
PORTICO E SAN BENEDETTO,NA,FC,2021,rIiH,0.39957832494522927,"[0.5,0.9)","[1.82e+04,4.9e+04)"
PORTICO E SAN BENEDETTO,NA,FC,2021,rIiH,0.05062377399694329,"[0.9,1)","[4.9e+04,Inf)"
PORTIGLIOLA,NA,RC,2021,rIsm,0.77864467750481,"[0,0.5)","[0,1.82e+04)"
PORTIGLIOLA,NA,RC,2021,rIsm,0.19976856786202646,"[0.5,0.9)","[1.82e+04,4.9e+04)"
PORTIGLIOLA,NA,RC,2021,rIsm,0.021586754633163507,"[0.9,1)","[4.9e+04,Inf)"
PORTO AZZURRO,NA,LI,2021,5sHC,0.5703388256565657,"[0,0.5)","[0,1.82e+04)"
PORTO AZZURRO,NA,LI,2021,5sHC,0.3453482946780123,"[0.5,0.9)","[1.82e+04,4.9e+04)"
PORTO AZZURRO,NA,LI,2021,5sHC,0.084312879665422,"[0.9,1)","[4.9e+04,Inf)"
PORTO CERESIO,NA,VA,2021,U4dL,0.6223032680502413,"[0,0.5)","[0,1.82e+04)"
PORTO CERESIO,NA,VA,2021,U4dL,0.30377413989776025,"[0.5,0.9)","[1.82e+04,4.9e+04)"
PORTO CERESIO,NA,VA,2021,U4dL,0.07392259205199847,"[0.9,1)","[4.9e+04,Inf)"
PORTO CESAREO,NA,LE,2021,YBCw,0.720199306426163,"[0,0.5)","[0,1.82e+04)"
PORTO CESAREO,NA,LE,2021,YBCw,0.23126145572682766,"[0.5,0.9)","[1.82e+04,4.9e+04)"
PORTO CESAREO,NA,LE,2021,YBCw,0.04853923784700931,"[0.9,1)","[4.9e+04,Inf)"
PORTO EMPEDOCLE,NA,AG,2021,eHpX,0.6389476411830075,"[0,0.5)","[0,1.82e+04)"
PORTO EMPEDOCLE,NA,AG,2021,eHpX,0.30849506375661284,"[0.5,0.9)","[1.82e+04,4.9e+04)"
PORTO EMPEDOCLE,NA,AG,2021,eHpX,0.05255729506037965,"[0.9,1)","[4.9e+04,Inf)"
PORTO MANTOVANO,NA,MN,2021,AO0s,0.407695405032828,"[0,0.5)","[0,1.82e+04)"
PORTO MANTOVANO,NA,MN,2021,AO0s,0.4849718721031896,"[0.5,0.9)","[1.82e+04,4.9e+04)"
PORTO MANTOVANO,NA,MN,2021,AO0s,0.10733272286398243,"[0.9,1)","[4.9e+04,Inf)"
PORTO RECANATI,NA,MC,2021,bnlo,0.5224521919910541,"[0,0.5)","[0,1.82e+04)"
PORTO RECANATI,NA,MC,2021,bnlo,0.3894982885640266,"[0.5,0.9)","[1.82e+04,4.9e+04)"
PORTO RECANATI,NA,MC,2021,bnlo,0.08804951944491934,"[0.9,1)","[4.9e+04,Inf)"
PORTO SAN GIORGIO,NA,FM,2021,UKkp,0.5195860868941079,"[0,0.5)","[0,1.82e+04)"
PORTO SAN GIORGIO,NA,FM,2021,UKkp,0.3724412927975227,"[0.5,0.9)","[1.82e+04,4.9e+04)"
PORTO SAN GIORGIO,NA,FM,2021,UKkp,0.1079726203083694,"[0.9,1)","[4.9e+04,Inf)"
PORTO SANTELPIDIO,NA,FM,2021,gbXX,0.5824840101118227,"[0,0.5)","[0,1.82e+04)"
PORTO SANTELPIDIO,NA,FM,2021,gbXX,0.3559914551772345,"[0.5,0.9)","[1.82e+04,4.9e+04)"
PORTO SANTELPIDIO,NA,FM,2021,gbXX,0.06152453471094277,"[0.9,1)","[4.9e+04,Inf)"
PORTO TOLLE,NA,RO,2021,ErIh,0.6333442753075426,"[0,0.5)","[0,1.82e+04)"
PORTO TOLLE,NA,RO,2021,ErIh,0.3218585710934392,"[0.5,0.9)","[1.82e+04,4.9e+04)"
PORTO TOLLE,NA,RO,2021,ErIh,0.04479715359901826,"[0.9,1)","[4.9e+04,Inf)"
PORTO TORRES,NA,SS,2021,hfwi,0.5583120965688173,"[0,0.5)","[0,1.82e+04)"
PORTO TORRES,NA,SS,2021,hfwi,0.38279297330585804,"[0.5,0.9)","[1.82e+04,4.9e+04)"
PORTO TORRES,NA,SS,2021,hfwi,0.05889493012532465,"[0.9,1)","[4.9e+04,Inf)"
PORTO VALTRAVAGLIA,NA,VA,2021,q2O3,0.5718284093752045,"[0,0.5)","[0,1.82e+04)"
PORTO VALTRAVAGLIA,NA,VA,2021,q2O3,0.3487978444264619,"[0.5,0.9)","[1.82e+04,4.9e+04)"
PORTO VALTRAVAGLIA,NA,VA,2021,q2O3,0.0793737461983336,"[0.9,1)","[4.9e+04,Inf)"
PORTO VIRO,NA,RO,2021,UDiL,0.5412071554804314,"[0,0.5)","[0,1.82e+04)"
PORTO VIRO,NA,RO,2021,UDiL,0.3957414748913377,"[0.5,0.9)","[1.82e+04,4.9e+04)"
PORTO VIRO,NA,RO,2021,UDiL,0.06305136962823088,"[0.9,1)","[4.9e+04,Inf)"
PORTOBUFFOLE,NA,TV,2021,Q8MB,0.4282952381336945,"[0,0.5)","[0,1.82e+04)"
PORTOBUFFOLE,NA,TV,2021,Q8MB,0.46826046858115555,"[0.5,0.9)","[1.82e+04,4.9e+04)"
PORTOBUFFOLE,NA,TV,2021,Q8MB,0.10344429328514992,"[0.9,1)","[4.9e+04,Inf)"
PORTOCANNONE,NA,CB,2021,JyYJ,0.6600071017398823,"[0,0.5)","[0,1.82e+04)"
PORTOCANNONE,NA,CB,2021,JyYJ,0.3041403783044905,"[0.5,0.9)","[1.82e+04,4.9e+04)"
PORTOCANNONE,NA,CB,2021,JyYJ,0.035852519955627216,"[0.9,1)","[4.9e+04,Inf)"
PORTOFERRAIO,NA,LI,2021,FLAO,0.5181987817053436,"[0,0.5)","[0,1.82e+04)"
PORTOFERRAIO,NA,LI,2021,FLAO,0.38498215786528056,"[0.5,0.9)","[1.82e+04,4.9e+04)"
PORTOFERRAIO,NA,LI,2021,FLAO,0.09681906042937583,"[0.9,1)","[4.9e+04,Inf)"
PORTOFINO,NA,GE,2021,ERgh,0.43880508252144507,"[0,0.5)","[0,1.82e+04)"
PORTOFINO,NA,GE,2021,ERgh,0.33012498843349175,"[0.5,0.9)","[1.82e+04,4.9e+04)"
PORTOFINO,NA,GE,2021,ERgh,0.23106992904506318,"[0.9,1)","[4.9e+04,Inf)"
PORTOGRUARO,NA,VE,2021,A2Ds,0.4486211468710627,"[0,0.5)","[0,1.82e+04)"
PORTOGRUARO,NA,VE,2021,A2Ds,0.43652839334141835,"[0.5,0.9)","[1.82e+04,4.9e+04)"
PORTOGRUARO,NA,VE,2021,A2Ds,0.11485045978751895,"[0.9,1)","[4.9e+04,Inf)"
PORTOMAGGIORE,NA,FE,2021,QFyA,0.5175381089649427,"[0,0.5)","[0,1.82e+04)"
PORTOMAGGIORE,NA,FE,2021,QFyA,0.4183357585803845,"[0.5,0.9)","[1.82e+04,4.9e+04)"
PORTOMAGGIORE,NA,FE,2021,QFyA,0.0641261324546728,"[0.9,1)","[4.9e+04,Inf)"
PORTOPALO DI CAPO PASSERO,NA,SR,2021,FLBX,0.7781656370907455,"[0,0.5)","[0,1.82e+04)"
PORTOPALO DI CAPO PASSERO,NA,SR,2021,FLBX,0.18991743638274372,"[0.5,0.9)","[1.82e+04,4.9e+04)"
PORTOPALO DI CAPO PASSERO,NA,SR,2021,FLBX,0.03191692652651079,"[0.9,1)","[4.9e+04,Inf)"
PORTOSCUSO,NA,SU,2021,hwYm,0.5091303222939116,"[0,0.5)","[0,1.82e+04)"
PORTOSCUSO,NA,SU,2021,hwYm,0.41516854193672437,"[0.5,0.9)","[1.82e+04,4.9e+04)"
PORTOSCUSO,NA,SU,2021,hwYm,0.07570113576936399,"[0.9,1)","[4.9e+04,Inf)"
PORTOVENERE,NA,SP,2021,xX7o,0.4324773175505171,"[0,0.5)","[0,1.82e+04)"
PORTOVENERE,NA,SP,2021,xX7o,0.4223584951457703,"[0.5,0.9)","[1.82e+04,4.9e+04)"
PORTOVENERE,NA,SP,2021,xX7o,0.1451641873037126,"[0.9,1)","[4.9e+04,Inf)"
PORTULA,NA,BI,2021,s6ex,0.44005163752597437,"[0,0.5)","[0,1.82e+04)"
PORTULA,NA,BI,2021,s6ex,0.49938820453362337,"[0.5,0.9)","[1.82e+04,4.9e+04)"
PORTULA,NA,BI,2021,s6ex,0.06056015794040226,"[0.9,1)","[4.9e+04,Inf)"
POSADA,NA,NU,2021,kAQ4,0.6217346886723147,"[0,0.5)","[0,1.82e+04)"
POSADA,NA,NU,2021,kAQ4,0.3271307307734531,"[0.5,0.9)","[1.82e+04,4.9e+04)"
POSADA,NA,NU,2021,kAQ4,0.051134580554232145,"[0.9,1)","[4.9e+04,Inf)"
POSINA,NA,VI,2021,CO2S,0.5367487582566756,"[0,0.5)","[0,1.82e+04)"
POSINA,NA,VI,2021,CO2S,0.4050520718363143,"[0.5,0.9)","[1.82e+04,4.9e+04)"
POSINA,NA,VI,2021,CO2S,0.05819916990701013,"[0.9,1)","[4.9e+04,Inf)"
POSITANO,NA,SA,2021,arh1,0.601446083737172,"[0,0.5)","[0,1.82e+04)"
POSITANO,NA,SA,2021,arh1,0.2978220334730154,"[0.5,0.9)","[1.82e+04,4.9e+04)"
POSITANO,NA,SA,2021,arh1,0.1007318827898126,"[0.9,1)","[4.9e+04,Inf)"
POSSAGNO,NA,TV,2021,8639,0.4873264323587411,"[0,0.5)","[0,1.82e+04)"
POSSAGNO,NA,TV,2021,8639,0.43564704677392513,"[0.5,0.9)","[1.82e+04,4.9e+04)"
POSSAGNO,NA,TV,2021,8639,0.07702652086733375,"[0.9,1)","[4.9e+04,Inf)"
POSTA,NA,RI,2021,EjfF,0.666978439865126,"[0,0.5)","[0,1.82e+04)"
POSTA,NA,RI,2021,EjfF,0.29515184570650765,"[0.5,0.9)","[1.82e+04,4.9e+04)"
POSTA,NA,RI,2021,EjfF,0.0378697144283664,"[0.9,1)","[4.9e+04,Inf)"
POSTA FIBRENO,NA,FR,2021,OtQe,0.5274447886150134,"[0,0.5)","[0,1.82e+04)"
POSTA FIBRENO,NA,FR,2021,OtQe,0.3987284819728708,"[0.5,0.9)","[1.82e+04,4.9e+04)"
POSTA FIBRENO,NA,FR,2021,OtQe,0.07382672941211577,"[0.9,1)","[4.9e+04,Inf)"
POSTALESIO,NA,SO,2021,VizX,0.4673243323680169,"[0,0.5)","[0,1.82e+04)"
POSTALESIO,NA,SO,2021,VizX,0.4376345383984955,"[0.5,0.9)","[1.82e+04,4.9e+04)"
POSTALESIO,NA,SO,2021,VizX,0.09504112923348762,"[0.9,1)","[4.9e+04,Inf)"
POSTIGLIONE,NA,SA,2021,Hb2p,0.742315567964505,"[0,0.5)","[0,1.82e+04)"
POSTIGLIONE,NA,SA,2021,Hb2p,0.23083243162084277,"[0.5,0.9)","[1.82e+04,4.9e+04)"
POSTIGLIONE,NA,SA,2021,Hb2p,0.02685200041465219,"[0.9,1)","[4.9e+04,Inf)"
POSTUA,NA,VC,2021,2KY5,0.44068996817673867,"[0,0.5)","[0,1.82e+04)"
POSTUA,NA,VC,2021,2KY5,0.4900768324951903,"[0.5,0.9)","[1.82e+04,4.9e+04)"
POSTUA,NA,VC,2021,2KY5,0.06923319932807104,"[0.9,1)","[4.9e+04,Inf)"
POTENZA,NA,PZ,2021,Ukll,0.47328536715336905,"[0,0.5)","[0,1.82e+04)"
POTENZA,NA,PZ,2021,Ukll,0.41873491531193446,"[0.5,0.9)","[1.82e+04,4.9e+04)"
POTENZA,NA,PZ,2021,Ukll,0.10797971753469648,"[0.9,1)","[4.9e+04,Inf)"
POTENZA PICENA,NA,MC,2021,Uk11,0.5243198626627985,"[0,0.5)","[0,1.82e+04)"
POTENZA PICENA,NA,MC,2021,Uk11,0.4087411668012808,"[0.5,0.9)","[1.82e+04,4.9e+04)"
POTENZA PICENA,NA,MC,2021,Uk11,0.06693897053592068,"[0.9,1)","[4.9e+04,Inf)"
POVE DEL GRAPPA,NA,VI,2021,YPQE,0.4247402607806391,"[0,0.5)","[0,1.82e+04)"
POVE DEL GRAPPA,NA,VI,2021,YPQE,0.43546728887343034,"[0.5,0.9)","[1.82e+04,4.9e+04)"
POVE DEL GRAPPA,NA,VI,2021,YPQE,0.13979245034593057,"[0.9,1)","[4.9e+04,Inf)"
POVEGLIANO,NA,TV,2021,oDBJ,0.4459486806176758,"[0,0.5)","[0,1.82e+04)"
POVEGLIANO,NA,TV,2021,oDBJ,0.4592653320472482,"[0.5,0.9)","[1.82e+04,4.9e+04)"
POVEGLIANO,NA,TV,2021,oDBJ,0.09478598733507604,"[0.9,1)","[4.9e+04,Inf)"
POVEGLIANO VERONESE,NA,VR,2021,LKgJ,0.45512849069561584,"[0,0.5)","[0,1.82e+04)"
POVEGLIANO VERONESE,NA,VR,2021,LKgJ,0.45242602070074694,"[0.5,0.9)","[1.82e+04,4.9e+04)"
POVEGLIANO VERONESE,NA,VR,2021,LKgJ,0.09244548860363722,"[0.9,1)","[4.9e+04,Inf)"
POVIGLIO,NA,RE,2021,oxZl,0.4246440926878359,"[0,0.5)","[0,1.82e+04)"
POVIGLIO,NA,RE,2021,oxZl,0.4709840189968011,"[0.5,0.9)","[1.82e+04,4.9e+04)"
POVIGLIO,NA,RE,2021,oxZl,0.10437188831536304,"[0.9,1)","[4.9e+04,Inf)"
POVOLETTO,NA,UD,2021,NucO,0.4511464781880195,"[0,0.5)","[0,1.82e+04)"
POVOLETTO,NA,UD,2021,NucO,0.4515751823057886,"[0.5,0.9)","[1.82e+04,4.9e+04)"
POVOLETTO,NA,UD,2021,NucO,0.09727833950619191,"[0.9,1)","[4.9e+04,Inf)"
POZZAGLIA SABINA,NA,RI,2021,VZnW,0.6107859710325412,"[0,0.5)","[0,1.82e+04)"
POZZAGLIA SABINA,NA,RI,2021,VZnW,0.3509697191101204,"[0.5,0.9)","[1.82e+04,4.9e+04)"
POZZAGLIA SABINA,NA,RI,2021,VZnW,0.0382443098573384,"[0.9,1)","[4.9e+04,Inf)"
POZZAGLIO ED UNITI,NA,CR,2021,SgGI,0.42007180758586926,"[0,0.5)","[0,1.82e+04)"
POZZAGLIO ED UNITI,NA,CR,2021,SgGI,0.503535553024953,"[0.5,0.9)","[1.82e+04,4.9e+04)"
POZZAGLIO ED UNITI,NA,CR,2021,SgGI,0.07639263938917773,"[0.9,1)","[4.9e+04,Inf)"
POZZALLO,NA,RG,2021,ARf2,0.6321342925853431,"[0,0.5)","[0,1.82e+04)"
POZZALLO,NA,RG,2021,ARf2,0.30277651545420337,"[0.5,0.9)","[1.82e+04,4.9e+04)"
POZZALLO,NA,RG,2021,ARf2,0.06508919196045349,"[0.9,1)","[4.9e+04,Inf)"
POZZILLI,NA,IS,2021,N2uO,0.5853883952878524,"[0,0.5)","[0,1.82e+04)"
POZZILLI,NA,IS,2021,N2uO,0.35575661342660203,"[0.5,0.9)","[1.82e+04,4.9e+04)"
POZZILLI,NA,IS,2021,N2uO,0.05885499128554561,"[0.9,1)","[4.9e+04,Inf)"
POZZO DADDA,NA,MI,2021,cWqu,0.38335334545384425,"[0,0.5)","[0,1.82e+04)"
POZZO DADDA,NA,MI,2021,cWqu,0.4988767924084929,"[0.5,0.9)","[1.82e+04,4.9e+04)"
POZZO DADDA,NA,MI,2021,cWqu,0.11776986213766283,"[0.9,1)","[4.9e+04,Inf)"
POZZOL GROPPO,NA,AL,2021,bttZ,0.5235634102460726,"[0,0.5)","[0,1.82e+04)"
POZZOL GROPPO,NA,AL,2021,bttZ,0.40205845859163103,"[0.5,0.9)","[1.82e+04,4.9e+04)"
POZZOL GROPPO,NA,AL,2021,bttZ,0.07437813116229641,"[0.9,1)","[4.9e+04,Inf)"
POZZOLENGO,NA,BS,2021,z41c,0.5057408407996742,"[0,0.5)","[0,1.82e+04)"
POZZOLENGO,NA,BS,2021,z41c,0.40190138701236866,"[0.5,0.9)","[1.82e+04,4.9e+04)"
POZZOLENGO,NA,BS,2021,z41c,0.09235777218795715,"[0.9,1)","[4.9e+04,Inf)"
POZZOLEONE,NA,VI,2021,5G3Q,0.4823979241929338,"[0,0.5)","[0,1.82e+04)"
POZZOLEONE,NA,VI,2021,5G3Q,0.4458491119260197,"[0.5,0.9)","[1.82e+04,4.9e+04)"
POZZOLEONE,NA,VI,2021,5G3Q,0.07175296388104646,"[0.9,1)","[4.9e+04,Inf)"
POZZOLO FORMIGARO,NA,AL,2021,UXbL,0.42701334258677115,"[0,0.5)","[0,1.82e+04)"
POZZOLO FORMIGARO,NA,AL,2021,UXbL,0.47925968062199475,"[0.5,0.9)","[1.82e+04,4.9e+04)"
POZZOLO FORMIGARO,NA,AL,2021,UXbL,0.0937269767912341,"[0.9,1)","[4.9e+04,Inf)"
POZZOMAGGIORE,NA,SS,2021,Iox4,0.6633432344032398,"[0,0.5)","[0,1.82e+04)"
POZZOMAGGIORE,NA,SS,2021,Iox4,0.2988521854291082,"[0.5,0.9)","[1.82e+04,4.9e+04)"
POZZOMAGGIORE,NA,SS,2021,Iox4,0.03780458016765198,"[0.9,1)","[4.9e+04,Inf)"
POZZONOVO,NA,PD,2021,5sAr,0.4720340625683359,"[0,0.5)","[0,1.82e+04)"
POZZONOVO,NA,PD,2021,5sAr,0.45030920251552364,"[0.5,0.9)","[1.82e+04,4.9e+04)"
POZZONOVO,NA,PD,2021,5sAr,0.07765673491614045,"[0.9,1)","[4.9e+04,Inf)"
POZZUOLI,NA,NA,2021,NA,0.5600775531180255,"[0,0.5)","[0,1.82e+04)"
POZZUOLI,NA,NA,2021,NA,0.3529087846009693,"[0.5,0.9)","[1.82e+04,4.9e+04)"
POZZUOLI,NA,NA,2021,NA,0.08701366228100516,"[0.9,1)","[4.9e+04,Inf)"
POZZUOLO DEL FRIULI,NA,UD,2021,XMZU,0.4372250248029229,"[0,0.5)","[0,1.82e+04)"
POZZUOLO DEL FRIULI,NA,UD,2021,XMZU,0.46702532566457944,"[0.5,0.9)","[1.82e+04,4.9e+04)"
POZZUOLO DEL FRIULI,NA,UD,2021,XMZU,0.09574964953249765,"[0.9,1)","[4.9e+04,Inf)"
POZZUOLO MARTESANA,NA,MI,2021,UCrL,0.3855231884117148,"[0,0.5)","[0,1.82e+04)"
POZZUOLO MARTESANA,NA,MI,2021,UCrL,0.4937325811845315,"[0.5,0.9)","[1.82e+04,4.9e+04)"
POZZUOLO MARTESANA,NA,MI,2021,UCrL,0.1207442304037537,"[0.9,1)","[4.9e+04,Inf)"
PRADALUNGA,NA,BG,2021,JKPa,0.44297628627878677,"[0,0.5)","[0,1.82e+04)"
PRADALUNGA,NA,BG,2021,JKPa,0.47191600727091815,"[0.5,0.9)","[1.82e+04,4.9e+04)"
PRADALUNGA,NA,BG,2021,JKPa,0.08510770645029508,"[0.9,1)","[4.9e+04,Inf)"
PRADAMANO,NA,UD,2021,kQ5u,0.41666925435863755,"[0,0.5)","[0,1.82e+04)"
PRADAMANO,NA,UD,2021,kQ5u,0.46271924919877383,"[0.5,0.9)","[1.82e+04,4.9e+04)"
PRADAMANO,NA,UD,2021,kQ5u,0.12061149644258862,"[0.9,1)","[4.9e+04,Inf)"
PRADLEVES,NA,CN,2021,hX5B,0.5903069796415578,"[0,0.5)","[0,1.82e+04)"
PRADLEVES,NA,CN,2021,hX5B,0.37617563676962396,"[0.5,0.9)","[1.82e+04,4.9e+04)"
PRADLEVES,NA,CN,2021,hX5B,0.033517383588818284,"[0.9,1)","[4.9e+04,Inf)"
PRAGELATO,NA,TO,2021,5gCQ,0.5331462230342715,"[0,0.5)","[0,1.82e+04)"
PRAGELATO,NA,TO,2021,5gCQ,0.3746528398868131,"[0.5,0.9)","[1.82e+04,4.9e+04)"
PRAGELATO,NA,TO,2021,5gCQ,0.09220093707891541,"[0.9,1)","[4.9e+04,Inf)"
PRAIA A MARE,NA,CS,2021,KAum,0.6315299961121748,"[0,0.5)","[0,1.82e+04)"
PRAIA A MARE,NA,CS,2021,KAum,0.3055041194781233,"[0.5,0.9)","[1.82e+04,4.9e+04)"
PRAIA A MARE,NA,CS,2021,KAum,0.06296588440970197,"[0.9,1)","[4.9e+04,Inf)"
PRAIANO,NA,SA,2021,eHzU,0.6918518073196764,"[0,0.5)","[0,1.82e+04)"
